%t            	w            	v            	u            	S           	mu
1.62370e+001	9.34133e+001	9.28196e+001	5.00000e+001	6.39594e-003	1.75549e-001
1.62380e+001	9.34149e+001	9.28213e+001	5.00000e+001	6.39423e-003	1.75507e-001
1.62390e+001	9.34164e+001	9.28231e+001	5.00000e+001	6.39252e-003	1.75465e-001
1.62400e+001	9.34180e+001	9.28248e+001	5.00000e+001	6.39082e-003	1.75423e-001
1.62410e+001	9.34196e+001	9.28265e+001	5.00000e+001	6.38911e-003	1.75381e-001
1.62420e+001	9.34211e+001	9.28282e+001	5.00000e+001	6.38741e-003	1.75338e-001
1.62430e+001	9.34227e+001	9.28299e+001	5.00000e+001	6.38570e-003	1.75296e-001
1.62440e+001	9.34243e+001	9.28317e+001	5.00000e+001	6.38400e-003	1.75254e-001
1.62450e+001	9.34259e+001	9.28334e+001	5.00000e+001	6.38230e-003	1.75212e-001
1.62460e+001	9.34274e+001	9.28351e+001	5.00000e+001	6.38060e-003	1.75170e-001
1.62470e+001	9.34290e+001	9.28368e+001	5.00000e+001	6.37889e-003	1.75128e-001
1.62480e+001	9.34306e+001	9.28385e+001	5.00000e+001	6.37719e-003	1.75086e-001
1.62490e+001	9.34321e+001	9.28402e+001	5.00000e+001	6.37549e-003	1.75044e-001
1.62500e+001	9.34337e+001	9.28419e+001	5.00000e+001	6.37379e-003	1.75002e-001
1.62510e+001	9.34353e+001	9.28437e+001	5.00000e+001	6.37209e-003	1.74960e-001
1.62520e+001	9.34368e+001	9.28454e+001	5.00000e+001	6.37039e-003	1.74918e-001
1.62530e+001	9.34384e+001	9.28471e+001	5.00000e+001	6.36869e-003	1.74877e-001
1.62540e+001	9.34400e+001	9.28488e+001	5.00000e+001	6.36699e-003	1.74835e-001
1.62550e+001	9.34415e+001	9.28505e+001	5.00000e+001	6.36530e-003	1.74793e-001
1.62560e+001	9.34431e+001	9.28522e+001	5.00000e+001	6.36360e-003	1.74751e-001
1.62570e+001	9.34447e+001	9.28539e+001	5.00000e+001	6.36190e-003	1.74709e-001
1.62580e+001	9.34462e+001	9.28557e+001	5.00000e+001	6.36020e-003	1.74667e-001
1.62590e+001	9.34478e+001	9.28574e+001	5.00000e+001	6.35851e-003	1.74625e-001
1.62600e+001	9.34494e+001	9.28591e+001	5.00000e+001	6.35681e-003	1.74583e-001
1.62610e+001	9.34509e+001	9.28608e+001	5.00000e+001	6.35512e-003	1.74541e-001
1.62620e+001	9.34525e+001	9.28625e+001	5.00000e+001	6.35342e-003	1.74500e-001
1.62630e+001	9.34541e+001	9.28642e+001	5.00000e+001	6.35173e-003	1.74458e-001
1.62640e+001	9.34556e+001	9.28659e+001	5.00000e+001	6.35004e-003	1.74416e-001
1.62650e+001	9.34572e+001	9.28676e+001	5.00000e+001	6.34834e-003	1.74374e-001
1.62660e+001	9.34587e+001	9.28693e+001	5.00000e+001	6.34665e-003	1.74332e-001
1.62670e+001	9.34603e+001	9.28710e+001	5.00000e+001	6.34496e-003	1.74290e-001
1.62680e+001	9.34619e+001	9.28728e+001	5.00000e+001	6.34327e-003	1.74249e-001
1.62690e+001	9.34634e+001	9.28745e+001	5.00000e+001	6.34158e-003	1.74207e-001
1.62700e+001	9.34650e+001	9.28762e+001	5.00000e+001	6.33989e-003	1.74165e-001
1.62710e+001	9.34666e+001	9.28779e+001	5.00000e+001	6.33820e-003	1.74123e-001
1.62720e+001	9.34681e+001	9.28796e+001	5.00000e+001	6.33651e-003	1.74082e-001
1.62730e+001	9.34697e+001	9.28813e+001	5.00000e+001	6.33482e-003	1.74040e-001
1.62740e+001	9.34712e+001	9.28830e+001	5.00000e+001	6.33313e-003	1.73998e-001
1.62750e+001	9.34728e+001	9.28847e+001	5.00000e+001	6.33144e-003	1.73956e-001
1.62760e+001	9.34744e+001	9.28864e+001	5.00000e+001	6.32975e-003	1.73915e-001
1.62770e+001	9.34759e+001	9.28881e+001	5.00000e+001	6.32807e-003	1.73873e-001
1.62780e+001	9.34775e+001	9.28898e+001	5.00000e+001	6.32638e-003	1.73831e-001
1.62790e+001	9.34790e+001	9.28915e+001	5.00000e+001	6.32470e-003	1.73790e-001
1.62800e+001	9.34806e+001	9.28932e+001	5.00000e+001	6.32301e-003	1.73748e-001
1.62810e+001	9.34821e+001	9.28949e+001	5.00000e+001	6.32133e-003	1.73706e-001
1.62820e+001	9.34837e+001	9.28966e+001	5.00000e+001	6.31964e-003	1.73665e-001
1.62830e+001	9.34853e+001	9.28983e+001	5.00000e+001	6.31796e-003	1.73623e-001
1.62840e+001	9.34868e+001	9.29000e+001	5.00000e+001	6.31627e-003	1.73581e-001
1.62850e+001	9.34884e+001	9.29017e+001	5.00000e+001	6.31459e-003	1.73540e-001
1.62860e+001	9.34899e+001	9.29034e+001	5.00000e+001	6.31291e-003	1.73498e-001
1.62870e+001	9.34915e+001	9.29051e+001	5.00000e+001	6.31123e-003	1.73457e-001
1.62880e+001	9.34930e+001	9.29068e+001	5.00000e+001	6.30954e-003	1.73415e-001
1.62890e+001	9.34946e+001	9.29085e+001	5.00000e+001	6.30786e-003	1.73373e-001
1.62900e+001	9.34961e+001	9.29102e+001	5.00000e+001	6.30618e-003	1.73332e-001
1.62910e+001	9.34977e+001	9.29119e+001	5.00000e+001	6.30450e-003	1.73290e-001
1.62920e+001	9.34992e+001	9.29136e+001	5.00000e+001	6.30282e-003	1.73249e-001
1.62930e+001	9.35008e+001	9.29153e+001	5.00000e+001	6.30115e-003	1.73207e-001
1.62940e+001	9.35023e+001	9.29170e+001	5.00000e+001	6.29947e-003	1.73166e-001
1.62950e+001	9.35039e+001	9.29187e+001	5.00000e+001	6.29779e-003	1.73124e-001
1.62960e+001	9.35055e+001	9.29204e+001	5.00000e+001	6.29611e-003	1.73083e-001
1.62970e+001	9.35070e+001	9.29221e+001	5.00000e+001	6.29443e-003	1.73041e-001
1.62980e+001	9.35086e+001	9.29238e+001	5.00000e+001	6.29276e-003	1.73000e-001
1.62990e+001	9.35101e+001	9.29255e+001	5.00000e+001	6.29108e-003	1.72958e-001
1.63000e+001	9.35117e+001	9.29272e+001	5.00000e+001	6.28941e-003	1.72917e-001
1.63010e+001	9.35132e+001	9.29289e+001	5.00000e+001	6.28773e-003	1.72875e-001
1.63020e+001	9.35148e+001	9.29306e+001	5.00000e+001	6.28606e-003	1.72834e-001
1.63030e+001	9.35163e+001	9.29323e+001	5.00000e+001	6.28438e-003	1.72792e-001
1.63040e+001	9.35179e+001	9.29340e+001	5.00000e+001	6.28271e-003	1.72751e-001
1.63050e+001	9.35194e+001	9.29357e+001	5.00000e+001	6.28104e-003	1.72709e-001
1.63060e+001	9.35209e+001	9.29374e+001	5.00000e+001	6.27936e-003	1.72668e-001
1.63070e+001	9.35225e+001	9.29391e+001	5.00000e+001	6.27769e-003	1.72627e-001
1.63080e+001	9.35240e+001	9.29407e+001	5.00000e+001	6.27602e-003	1.72585e-001
1.63090e+001	9.35256e+001	9.29424e+001	5.00000e+001	6.27435e-003	1.72544e-001
1.63100e+001	9.35271e+001	9.29441e+001	5.00000e+001	6.27268e-003	1.72503e-001
1.63110e+001	9.35287e+001	9.29458e+001	5.00000e+001	6.27101e-003	1.72461e-001
1.63120e+001	9.35302e+001	9.29475e+001	5.00000e+001	6.26934e-003	1.72420e-001
1.63130e+001	9.35318e+001	9.29492e+001	5.00000e+001	6.26767e-003	1.72378e-001
1.63140e+001	9.35333e+001	9.29509e+001	5.00000e+001	6.26600e-003	1.72337e-001
1.63150e+001	9.35349e+001	9.29526e+001	5.00000e+001	6.26433e-003	1.72296e-001
1.63160e+001	9.35364e+001	9.29543e+001	5.00000e+001	6.26267e-003	1.72254e-001
1.63170e+001	9.35379e+001	9.29560e+001	5.00000e+001	6.26100e-003	1.72213e-001
1.63180e+001	9.35395e+001	9.29576e+001	5.00000e+001	6.25933e-003	1.72172e-001
1.63190e+001	9.35410e+001	9.29593e+001	5.00000e+001	6.25767e-003	1.72131e-001
1.63200e+001	9.35426e+001	9.29610e+001	5.00000e+001	6.25600e-003	1.72089e-001
1.63210e+001	9.35441e+001	9.29627e+001	5.00000e+001	6.25434e-003	1.72048e-001
1.63220e+001	9.35457e+001	9.29644e+001	5.00000e+001	6.25267e-003	1.72007e-001
1.63230e+001	9.35472e+001	9.29661e+001	5.00000e+001	6.25101e-003	1.71966e-001
1.63240e+001	9.35487e+001	9.29678e+001	5.00000e+001	6.24934e-003	1.71924e-001
1.63250e+001	9.35503e+001	9.29694e+001	5.00000e+001	6.24768e-003	1.71883e-001
1.63260e+001	9.35518e+001	9.29711e+001	5.00000e+001	6.24602e-003	1.71842e-001
1.63270e+001	9.35534e+001	9.29728e+001	5.00000e+001	6.24436e-003	1.71801e-001
1.63280e+001	9.35549e+001	9.29745e+001	5.00000e+001	6.24269e-003	1.71760e-001
1.63290e+001	9.35564e+001	9.29762e+001	5.00000e+001	6.24103e-003	1.71718e-001
1.63300e+001	9.35580e+001	9.29779e+001	5.00000e+001	6.23937e-003	1.71677e-001
1.63310e+001	9.35595e+001	9.29795e+001	5.00000e+001	6.23771e-003	1.71636e-001
1.63320e+001	9.35611e+001	9.29812e+001	5.00000e+001	6.23605e-003	1.71595e-001
1.63330e+001	9.35626e+001	9.29829e+001	5.00000e+001	6.23439e-003	1.71554e-001
1.63340e+001	9.35641e+001	9.29846e+001	5.00000e+001	6.23273e-003	1.71513e-001
1.63350e+001	9.35657e+001	9.29863e+001	5.00000e+001	6.23108e-003	1.71471e-001
1.63360e+001	9.35672e+001	9.29879e+001	5.00000e+001	6.22942e-003	1.71430e-001
1.63370e+001	9.35687e+001	9.29896e+001	5.00000e+001	6.22776e-003	1.71389e-001
1.63380e+001	9.35703e+001	9.29913e+001	5.00000e+001	6.22611e-003	1.71348e-001
1.63390e+001	9.35718e+001	9.29930e+001	5.00000e+001	6.22445e-003	1.71307e-001
1.63400e+001	9.35734e+001	9.29947e+001	5.00000e+001	6.22279e-003	1.71266e-001
1.63410e+001	9.35749e+001	9.29963e+001	5.00000e+001	6.22114e-003	1.71225e-001
1.63420e+001	9.35764e+001	9.29980e+001	5.00000e+001	6.21948e-003	1.71184e-001
1.63430e+001	9.35780e+001	9.29997e+001	5.00000e+001	6.21783e-003	1.71143e-001
1.63440e+001	9.35795e+001	9.30014e+001	5.00000e+001	6.21617e-003	1.71102e-001
1.63450e+001	9.35810e+001	9.30031e+001	5.00000e+001	6.21452e-003	1.71061e-001
1.63460e+001	9.35826e+001	9.30047e+001	5.00000e+001	6.21287e-003	1.71020e-001
1.63470e+001	9.35841e+001	9.30064e+001	5.00000e+001	6.21122e-003	1.70979e-001
1.63480e+001	9.35856e+001	9.30081e+001	5.00000e+001	6.20956e-003	1.70938e-001
1.63490e+001	9.35872e+001	9.30098e+001	5.00000e+001	6.20791e-003	1.70897e-001
1.63500e+001	9.35887e+001	9.30114e+001	5.00000e+001	6.20626e-003	1.70856e-001
1.63510e+001	9.35902e+001	9.30131e+001	5.00000e+001	6.20461e-003	1.70815e-001
1.63520e+001	9.35917e+001	9.30148e+001	5.00000e+001	6.20296e-003	1.70774e-001
1.63530e+001	9.35933e+001	9.30165e+001	5.00000e+001	6.20131e-003	1.70733e-001
1.63540e+001	9.35948e+001	9.30181e+001	5.00000e+001	6.19966e-003	1.70692e-001
1.63550e+001	9.35963e+001	9.30198e+001	5.00000e+001	6.19802e-003	1.70651e-001
1.63560e+001	9.35979e+001	9.30215e+001	5.00000e+001	6.19637e-003	1.70610e-001
1.63570e+001	9.35994e+001	9.30231e+001	5.00000e+001	6.19472e-003	1.70569e-001
1.63580e+001	9.36009e+001	9.30248e+001	5.00000e+001	6.19307e-003	1.70528e-001
1.63590e+001	9.36025e+001	9.30265e+001	5.00000e+001	6.19143e-003	1.70488e-001
1.63600e+001	9.36040e+001	9.30282e+001	5.00000e+001	6.18978e-003	1.70447e-001
1.63610e+001	9.36055e+001	9.30298e+001	5.00000e+001	6.18813e-003	1.70406e-001
1.63620e+001	9.36070e+001	9.30315e+001	5.00000e+001	6.18649e-003	1.70365e-001
1.63630e+001	9.36086e+001	9.30332e+001	5.00000e+001	6.18484e-003	1.70324e-001
1.63640e+001	9.36101e+001	9.30348e+001	5.00000e+001	6.18320e-003	1.70283e-001
1.63650e+001	9.36116e+001	9.30365e+001	5.00000e+001	6.18156e-003	1.70242e-001
1.63660e+001	9.36131e+001	9.30382e+001	5.00000e+001	6.17991e-003	1.70202e-001
1.63670e+001	9.36147e+001	9.30398e+001	5.00000e+001	6.17827e-003	1.70161e-001
1.63680e+001	9.36162e+001	9.30415e+001	5.00000e+001	6.17663e-003	1.70120e-001
1.63690e+001	9.36177e+001	9.30432e+001	5.00000e+001	6.17499e-003	1.70079e-001
1.63700e+001	9.36192e+001	9.30448e+001	5.00000e+001	6.17335e-003	1.70038e-001
1.63710e+001	9.36208e+001	9.30465e+001	5.00000e+001	6.17171e-003	1.69998e-001
1.63720e+001	9.36223e+001	9.30482e+001	5.00000e+001	6.17007e-003	1.69957e-001
1.63730e+001	9.36238e+001	9.30498e+001	5.00000e+001	6.16843e-003	1.69916e-001
1.63740e+001	9.36253e+001	9.30515e+001	5.00000e+001	6.16679e-003	1.69875e-001
1.63750e+001	9.36269e+001	9.30532e+001	5.00000e+001	6.16515e-003	1.69835e-001
1.63760e+001	9.36284e+001	9.30548e+001	5.00000e+001	6.16351e-003	1.69794e-001
1.63770e+001	9.36299e+001	9.30565e+001	5.00000e+001	6.16187e-003	1.69753e-001
1.63780e+001	9.36314e+001	9.30582e+001	5.00000e+001	6.16023e-003	1.69713e-001
1.63790e+001	9.36329e+001	9.30598e+001	5.00000e+001	6.15860e-003	1.69672e-001
1.63800e+001	9.36345e+001	9.30615e+001	5.00000e+001	6.15696e-003	1.69631e-001
1.63810e+001	9.36360e+001	9.30632e+001	5.00000e+001	6.15533e-003	1.69591e-001
1.63820e+001	9.36375e+001	9.30648e+001	5.00000e+001	6.15369e-003	1.69550e-001
1.63830e+001	9.36390e+001	9.30665e+001	5.00000e+001	6.15206e-003	1.69509e-001
1.63840e+001	9.36405e+001	9.30681e+001	5.00000e+001	6.15042e-003	1.69469e-001
1.63850e+001	9.36421e+001	9.30698e+001	5.00000e+001	6.14879e-003	1.69428e-001
1.63860e+001	9.36436e+001	9.30715e+001	5.00000e+001	6.14715e-003	1.69387e-001
1.63870e+001	9.36451e+001	9.30731e+001	5.00000e+001	6.14552e-003	1.69347e-001
1.63880e+001	9.36466e+001	9.30748e+001	5.00000e+001	6.14389e-003	1.69306e-001
1.63890e+001	9.36481e+001	9.30764e+001	5.00000e+001	6.14226e-003	1.69266e-001
1.63900e+001	9.36497e+001	9.30781e+001	5.00000e+001	6.14062e-003	1.69225e-001
1.63910e+001	9.36512e+001	9.30798e+001	5.00000e+001	6.13899e-003	1.69184e-001
1.63920e+001	9.36527e+001	9.30814e+001	5.00000e+001	6.13736e-003	1.69144e-001
1.63930e+001	9.36542e+001	9.30831e+001	5.00000e+001	6.13573e-003	1.69103e-001
1.63940e+001	9.36557e+001	9.30847e+001	5.00000e+001	6.13410e-003	1.69063e-001
1.63950e+001	9.36572e+001	9.30864e+001	5.00000e+001	6.13247e-003	1.69022e-001
1.63960e+001	9.36587e+001	9.30880e+001	5.00000e+001	6.13085e-003	1.68982e-001
1.63970e+001	9.36603e+001	9.30897e+001	5.00000e+001	6.12922e-003	1.68941e-001
1.63980e+001	9.36618e+001	9.30914e+001	5.00000e+001	6.12759e-003	1.68901e-001
1.63990e+001	9.36633e+001	9.30930e+001	5.00000e+001	6.12596e-003	1.68860e-001
1.64000e+001	9.36648e+001	9.30947e+001	5.00000e+001	6.12434e-003	1.68820e-001
1.64010e+001	9.36663e+001	9.30963e+001	5.00000e+001	6.12271e-003	1.68779e-001
1.64020e+001	9.36678e+001	9.30980e+001	5.00000e+001	6.12108e-003	1.68739e-001
1.64030e+001	9.36693e+001	9.30996e+001	5.00000e+001	6.11946e-003	1.68698e-001
1.64040e+001	9.36709e+001	9.31013e+001	5.00000e+001	6.11783e-003	1.68658e-001
1.64050e+001	9.36724e+001	9.31029e+001	5.00000e+001	6.11621e-003	1.68617e-001
1.64060e+001	9.36739e+001	9.31046e+001	5.00000e+001	6.11458e-003	1.68577e-001
1.64070e+001	9.36754e+001	9.31062e+001	5.00000e+001	6.11296e-003	1.68537e-001
1.64080e+001	9.36769e+001	9.31079e+001	5.00000e+001	6.11134e-003	1.68496e-001
1.64090e+001	9.36784e+001	9.31095e+001	5.00000e+001	6.10972e-003	1.68456e-001
1.64100e+001	9.36799e+001	9.31112e+001	5.00000e+001	6.10809e-003	1.68415e-001
1.64110e+001	9.36814e+001	9.31128e+001	5.00000e+001	6.10647e-003	1.68375e-001
1.64120e+001	9.36829e+001	9.31145e+001	5.00000e+001	6.10485e-003	1.68335e-001
1.64130e+001	9.36844e+001	9.31161e+001	5.00000e+001	6.10323e-003	1.68294e-001
1.64140e+001	9.36860e+001	9.31178e+001	5.00000e+001	6.10161e-003	1.68254e-001
1.64150e+001	9.36875e+001	9.31194e+001	5.00000e+001	6.09999e-003	1.68214e-001
1.64160e+001	9.36890e+001	9.31211e+001	5.00000e+001	6.09837e-003	1.68173e-001
1.64170e+001	9.36905e+001	9.31227e+001	5.00000e+001	6.09675e-003	1.68133e-001
1.64180e+001	9.36920e+001	9.31244e+001	5.00000e+001	6.09514e-003	1.68093e-001
1.64190e+001	9.36935e+001	9.31260e+001	5.00000e+001	6.09352e-003	1.68052e-001
1.64200e+001	9.36950e+001	9.31277e+001	5.00000e+001	6.09190e-003	1.68012e-001
1.64210e+001	9.36965e+001	9.31293e+001	5.00000e+001	6.09028e-003	1.67972e-001
1.64220e+001	9.36980e+001	9.31310e+001	5.00000e+001	6.08867e-003	1.67931e-001
1.64230e+001	9.36995e+001	9.31326e+001	5.00000e+001	6.08705e-003	1.67891e-001
1.64240e+001	9.37010e+001	9.31343e+001	5.00000e+001	6.08544e-003	1.67851e-001
1.64250e+001	9.37025e+001	9.31359e+001	5.00000e+001	6.08382e-003	1.67811e-001
1.64260e+001	9.37040e+001	9.31375e+001	5.00000e+001	6.08221e-003	1.67770e-001
1.64270e+001	9.37055e+001	9.31392e+001	5.00000e+001	6.08059e-003	1.67730e-001
1.64280e+001	9.37070e+001	9.31408e+001	5.00000e+001	6.07898e-003	1.67690e-001
1.64290e+001	9.37085e+001	9.31425e+001	5.00000e+001	6.07737e-003	1.67650e-001
1.64300e+001	9.37100e+001	9.31441e+001	5.00000e+001	6.07575e-003	1.67610e-001
1.64310e+001	9.37115e+001	9.31458e+001	5.00000e+001	6.07414e-003	1.67569e-001
1.64320e+001	9.37130e+001	9.31474e+001	5.00000e+001	6.07253e-003	1.67529e-001
1.64330e+001	9.37145e+001	9.31490e+001	5.00000e+001	6.07092e-003	1.67489e-001
1.64340e+001	9.37161e+001	9.31507e+001	5.00000e+001	6.06931e-003	1.67449e-001
1.64350e+001	9.37176e+001	9.31523e+001	5.00000e+001	6.06770e-003	1.67409e-001
1.64360e+001	9.37191e+001	9.31540e+001	5.00000e+001	6.06609e-003	1.67369e-001
1.64370e+001	9.37206e+001	9.31556e+001	5.00000e+001	6.06448e-003	1.67329e-001
1.64380e+001	9.37221e+001	9.31573e+001	5.00000e+001	6.06287e-003	1.67288e-001
1.64390e+001	9.37236e+001	9.31589e+001	5.00000e+001	6.06126e-003	1.67248e-001
1.64400e+001	9.37251e+001	9.31605e+001	5.00000e+001	6.05966e-003	1.67208e-001
1.64410e+001	9.37265e+001	9.31622e+001	5.00000e+001	6.05805e-003	1.67168e-001
1.64420e+001	9.37280e+001	9.31638e+001	5.00000e+001	6.05644e-003	1.67128e-001
1.64430e+001	9.37295e+001	9.31654e+001	5.00000e+001	6.05484e-003	1.67088e-001
1.64440e+001	9.37310e+001	9.31671e+001	5.00000e+001	6.05323e-003	1.67048e-001
1.64450e+001	9.37325e+001	9.31687e+001	5.00000e+001	6.05162e-003	1.67008e-001
1.64460e+001	9.37340e+001	9.31704e+001	5.00000e+001	6.05002e-003	1.66968e-001
1.64470e+001	9.37355e+001	9.31720e+001	5.00000e+001	6.04842e-003	1.66928e-001
1.64480e+001	9.37370e+001	9.31736e+001	5.00000e+001	6.04681e-003	1.66888e-001
1.64490e+001	9.37385e+001	9.31753e+001	5.00000e+001	6.04521e-003	1.66848e-001
1.64500e+001	9.37400e+001	9.31769e+001	5.00000e+001	6.04360e-003	1.66808e-001
1.64510e+001	9.37415e+001	9.31785e+001	5.00000e+001	6.04200e-003	1.66768e-001
1.64520e+001	9.37430e+001	9.31802e+001	5.00000e+001	6.04040e-003	1.66728e-001
1.64530e+001	9.37445e+001	9.31818e+001	5.00000e+001	6.03880e-003	1.66688e-001
1.64540e+001	9.37460e+001	9.31834e+001	5.00000e+001	6.03720e-003	1.66648e-001
1.64550e+001	9.37475e+001	9.31851e+001	5.00000e+001	6.03560e-003	1.66608e-001
1.64560e+001	9.37490e+001	9.31867e+001	5.00000e+001	6.03400e-003	1.66568e-001
1.64570e+001	9.37505e+001	9.31883e+001	5.00000e+001	6.03240e-003	1.66528e-001
1.64580e+001	9.37520e+001	9.31900e+001	5.00000e+001	6.03080e-003	1.66488e-001
1.64590e+001	9.37535e+001	9.31916e+001	5.00000e+001	6.02920e-003	1.66448e-001
1.64600e+001	9.37550e+001	9.31932e+001	5.00000e+001	6.02760e-003	1.66408e-001
1.64610e+001	9.37565e+001	9.31949e+001	5.00000e+001	6.02600e-003	1.66368e-001
1.64620e+001	9.37579e+001	9.31965e+001	5.00000e+001	6.02440e-003	1.66329e-001
1.64630e+001	9.37594e+001	9.31981e+001	5.00000e+001	6.02281e-003	1.66289e-001
1.64640e+001	9.37609e+001	9.31997e+001	5.00000e+001	6.02121e-003	1.66249e-001
1.64650e+001	9.37624e+001	9.32014e+001	5.00000e+001	6.01962e-003	1.66209e-001
1.64660e+001	9.37639e+001	9.32030e+001	5.00000e+001	6.01802e-003	1.66169e-001
1.64670e+001	9.37654e+001	9.32046e+001	5.00000e+001	6.01642e-003	1.66129e-001
1.64680e+001	9.37669e+001	9.32063e+001	5.00000e+001	6.01483e-003	1.66089e-001
1.64690e+001	9.37684e+001	9.32079e+001	5.00000e+001	6.01324e-003	1.66050e-001
1.64700e+001	9.37699e+001	9.32095e+001	5.00000e+001	6.01164e-003	1.66010e-001
1.64710e+001	9.37713e+001	9.32111e+001	5.00000e+001	6.01005e-003	1.65970e-001
1.64720e+001	9.37728e+001	9.32128e+001	5.00000e+001	6.00846e-003	1.65930e-001
1.64730e+001	9.37743e+001	9.32144e+001	5.00000e+001	6.00686e-003	1.65890e-001
1.64740e+001	9.37758e+001	9.32160e+001	5.00000e+001	6.00527e-003	1.65851e-001
1.64750e+001	9.37773e+001	9.32176e+001	5.00000e+001	6.00368e-003	1.65811e-001
1.64760e+001	9.37788e+001	9.32193e+001	5.00000e+001	6.00209e-003	1.65771e-001
1.64770e+001	9.37803e+001	9.32209e+001	5.00000e+001	6.00050e-003	1.65731e-001
1.64780e+001	9.37818e+001	9.32225e+001	5.00000e+001	5.99891e-003	1.65692e-001
1.64790e+001	9.37832e+001	9.32241e+001	5.00000e+001	5.99732e-003	1.65652e-001
1.64800e+001	9.37847e+001	9.32258e+001	5.00000e+001	5.99573e-003	1.65612e-001
1.64810e+001	9.37862e+001	9.32274e+001	5.00000e+001	5.99414e-003	1.65573e-001
1.64820e+001	9.37877e+001	9.32290e+001	5.00000e+001	5.99256e-003	1.65533e-001
1.64830e+001	9.37892e+001	9.32306e+001	5.00000e+001	5.99097e-003	1.65493e-001
1.64840e+001	9.37907e+001	9.32323e+001	5.00000e+001	5.98938e-003	1.65453e-001
1.64850e+001	9.37921e+001	9.32339e+001	5.00000e+001	5.98779e-003	1.65414e-001
1.64860e+001	9.37936e+001	9.32355e+001	5.00000e+001	5.98621e-003	1.65374e-001
1.64870e+001	9.37951e+001	9.32371e+001	5.00000e+001	5.98462e-003	1.65335e-001
1.64880e+001	9.37966e+001	9.32387e+001	5.00000e+001	5.98304e-003	1.65295e-001
1.64890e+001	9.37981e+001	9.32404e+001	5.00000e+001	5.98145e-003	1.65255e-001
1.64900e+001	9.37996e+001	9.32420e+001	5.00000e+001	5.97987e-003	1.65216e-001
1.64910e+001	9.38010e+001	9.32436e+001	5.00000e+001	5.97828e-003	1.65176e-001
1.64920e+001	9.38025e+001	9.32452e+001	5.00000e+001	5.97670e-003	1.65136e-001
1.64930e+001	9.38040e+001	9.32468e+001	5.00000e+001	5.97512e-003	1.65097e-001
1.64940e+001	9.38055e+001	9.32485e+001	5.00000e+001	5.97353e-003	1.65057e-001
1.64950e+001	9.38070e+001	9.32501e+001	5.00000e+001	5.97195e-003	1.65018e-001
1.64960e+001	9.38084e+001	9.32517e+001	5.00000e+001	5.97037e-003	1.64978e-001
1.64970e+001	9.38099e+001	9.32533e+001	5.00000e+001	5.96879e-003	1.64939e-001
